4503,21.5
4507,15.5
4508,0
4509,60.5
4518,9.5
4523,39
4528,1.5
4532,73
4533,0
4542,5.5
4545,22.5
4546,14.5
4547,0
4559,13
4562,21.5
4567,8.5
4575,16
4576,1.5
4579,23
4584,4.5
4588,0
4590,53
4591,0
4593,5
4599,42.5
4600,45
4609,28.5
4610,13
4612,63.5
4614,0
4617,27
4618,0
4619,1.5
4621,40.5
4626,0
4630,6.5
4634,131.5
4638,31.5
4639,24
4640,18
4642,0
4643,18
4650,12.5
4653,44.5
4657,13.5
4662,1.5
4663,45.5
4668,83
4670,1.5
4674,47.5
4680,-5
4681,2.5
4682,32.5
4684,0
4686,47.5
4687,19
4688,0
4696,23
4699,13
4701,26.5
4702,0
4703,11
4704,23
4705,4.5
4711,9
4717,13.5
4718,0
4719,34.5
4722,18.5
4727,11
4728,6
4729,1.5
4730,0
4734,25
4735,35
4737,1.5
4741,8.5
4747,59.5
4748,19.5
4756,3.5
4758,3
4759,7
4761,10
4768,1.5
4784,20.5
4787,16.5
4788,47.5
4791,5
4793,11.5
4802,34.5
4803,1.5
4806,1.5
4809,10
4814,10.5
4815,12
4822,1.5
4823,0
4831,40.5
4833,41.5
4842,74.5
4844,1.5
4846,20
4849,46.5
4850,7
4854,0
4855,0
4857,38
4869,6
4879,17
4880,0
4884,79.5
4891,0
4896,41
4898,33.5
4899,27.5
4901,0
4905,34.5
4907,21.5
4908,1.5
4909,97
4911,0.5
4912,0
4913,6
4916,47
4921,0
4927,21
4934,55
4938,61
4939,1.5
4943,1.5
4946,84.5
4948,52.5
4950,273.5
4958,6.5
4959,28
4960,6.5
4963,13.5
4964,4.5
4965,7
4978,45.5
4984,12.5
4986,8
4990,52.5
4993,9.5
4995,9
4998,1.5
4999,6
5000,5.5
5004,42.5
5011,8.5
5012,22.5
5014,0
5015,10.5
5018,6
5019,20.5
5022,0
5029,0
5030,9
5033,0
5034,0
5035,47
5036,1.5
5039,146
5042,1.5
5049,0
5055,1.5
5056,1.5
5063,8.5
5066,17
5071,28.5
5076,-3
5078,10.5
5085,2
5087,2
5089,25.5
5092,1.5
5094,12.5
5095,16
5096,2
5106,11.5
5120,362
5121,0
5126,26.5
5130,0
5131,6
5133,57.5
5135,87.5
5143,31
5153,17.5
5154,44.5
5157,2.5
5159,-2.5
5166,92.5
5169,118
5180,51.5
5183,37.5
5189,5
5200,189
5220,18
5224,7
5226,6
5229,32
5232,0
5233,0
5240,21.5
5245,9.5
5247,9.5
5250,0
5254,0
5255,15
5257,0
5258,4
5262,0
5263,8.5
5264,26.5
5265,58
5268,0
5270,0
5275,1.5
5280,8
5281,22
5288,0
5289,25.5
5297,54
5302,12
5304,143
5310,2.5
5311,114
5316,8
5331,1.5
5341,0
5343,21
5347,0
5349,39.5
5350,11.5
5351,74
5352,0
5355,0
5356,3.5
5359,26.5
5363,1.5
5365,40.5
5367,29.5
5369,144.5
5373,4
5378,13.5
5395,152
5400,1.5
5401,20.5
5402,37
5404,3.5
5405,-1
5414,27
5417,29.5
5418,14.5
5421,34.5
5426,48
5428,-1
5435,23.5
5436,1.5
5439,59
5444,0
5451,16.5
5461,48
5468,0
5469,28.5
5479,0
5481,1.5
5483,29.5
5487,0
5488,49
5493,34
5494,53
5497,1.5
5511,59.5
5515,2.5
5522,76
5524,1.5
5525,5
5532,1
5540,48.5
5548,18
5555,1.5
5564,1.5
5571,21.5
5572,49.5
5573,8.5
5581,1.5
5582,0
5587,-1.5
5590,82.5
5593,0
5596,17
5597,-1
5599,123.5
5602,7
5609,3
5611,64
5615,24.5
5616,16.5
5619,0
5627,2.5
5628,3
5632,160
5642,0
5647,28
5648,20
5650,38.5
5653,1.5
5656,39
5665,0
5670,1
5671,0
5673,37
5675,57.5
5679,0.5
5680,24.5
5689,27
5695,0
5704,2
5706,36.5
5708,39
5712,122
5716,16
5721,33.5
5722,8.5
5723,0
5724,31.5
5729,9.5
5740,1.5
5747,25
5759,35
5761,1.5
5764,0
5765,0
5767,130.5
5770,2.5
5771,47
5772,2
5775,41.5
5781,33
5799,15.5
5803,5
5804,1.5
5806,0
5807,35
5808,0
5821,2
5824,15
5827,4.5
5829,31.5
5832,23.5
5840,4.5
5845,25.5
5846,62
5849,4
5851,3.5
5852,45.5
5854,47
5858,45.5
5860,44
5861,61
5862,60
5866,1.5
5871,0
5872,22.5
5874,0
5875,0
5877,0
5878,175
5879,0
5881,14.5
5885,22.5
5886,48.5
5889,14.5
5897,0
5898,15.5
5899,19.5
5903,4.5
5907,44.5
5914,0
5917,139.5
5919,6
5923,8
5925,4
5927,20
5938,1.5
5943,1.5
5944,21
5945,2
5947,31.5
5951,8
5952,5
5954,1
5956,98
5958,3.5
5959,13.5
5960,10
5963,4
5967,0
5971,1.5
5973,126
5982,0
5987,21
5989,31
214392953,0
214577892,0
214592063,0
214722738,-9
215120346,0
215175159,0
216140178,0
