3060,0
3070,5.5
3071,53
3074,35
3079,94
3082,0
3086,13.5
3087,61.5
3089,35
3090,0
3091,0
3107,0
3111,24.5
3113,0
3117,5.5
3120,8.5
3121,4
3122,12
3124,6
3128,5.5
3129,7
3130,54
3132,4
3133,38
3134,0
3136,0
3138,4
3140,58
3143,0
3158,0
3160,0
3163,4
3167,0
3173,0
3177,72
3181,11.5
3186,36
3187,9
3190,37
3191,0
3192,39
3197,0
3198,20
3199,0
3203,0
3208,37.5
3211,9.5
3214,7
3218,4.5
3219,0
3223,0
3225,6
3227,15
3228,37
3231,6
3233,0
3234,13
3236,-1
3238,55
3242,-2
3248,8.5
3251,36.5
3252,21
3253,0
3254,50
3255,12
3259,0
3262,3
3265,0
3266,0
3285,-2.5
3286,21.5
3287,0
3288,5.5
3289,-1
3294,11.5
3296,6
3301,54
3303,0
3304,4
3305,0
3310,0
3312,2
3314,16
3315,0
3318,36
3327,1
3333,0
3334,0
3335,48
3342,45.5
3351,37
3359,0
3360,0
3362,0
3366,9.5
3368,0
3373,3
3375,0
3376,35.5
3379,37.5
3380,5
3383,40.5
3384,0
3388,0
3389,9
3404,36.5
3406,4
3410,38.5
3411,2
3412,9.5
3422,9
3423,-4
3428,17
3431,0
3436,0
3437,13.5
3445,37.5
3447,0
3449,35
3452,0
3453,44.5
3454,0
3456,6
3462,0
3465,6
3466,0
3470,9
3474,0
3475,0
3482,0
3484,15
3489,0
3498,9
3500,63
3502,11.5
3506,50
3509,0
3513,0
3520,42
3522,19.5
3526,0
3526,4.5
3527,35
3530,102
3532,35
3534,0
3539,2
3549,55.5
3550,8
3551,30
3554,11
3560,0
3564,9
3568,0
3572,53
3583,2
3588,39.5
3594,14
3604,0
3611,0
3612,51.5
3614,-8
3618,0
3625,54
3628,4
3630,0
3635,10
3639,17.5
3642,4
3644,0
3645,3
3648,0
3652,10
3657,38.5
3661,0
3662,0
3665,0
3670,48
3671,0
3673,8
3678,5
3680,8.5
3681,14
3683,35
3684,0
3694,0
3699,1
3700,1
3706,7
3707,0
3709,24.5
3716,21.5
3723,10
3733,0
3735,35
3736,19
3738,35
3744,35
3752,9.5
3753,0
3754,13
3756,8
3760,0
3762,36
3763,0
3768,-1
3771,0
3778,36.5
3783,17
3784,2
3787,51
3792,0
3795,37
3797,8
3798,8.5
3799,42
3809,9.5
3811,9.5
3812,0
3813,0
3819,7.5
3822,37
3823,37
3824,8
3826,5.5
3829,-1
3837,7
3838,4.5
3840,5.5
3844,4
3852,35
3853,0
3855,107
3858,-1
3859,3
3860,-8
3862,17
3864,37.5
3866,9
3874,51.5
3878,20
3885,0
3888,10.5
3890,14
3892,0
3893,0
3894,38
3896,0
3897,17.5
3898,99
3903,0.5
3906,36
3920,0
3921,6
3925,0
3935,28
3936,0
3937,0
3942,0
3949,5
3950,0
3952,39
3953,51.5
3956,-1
3957,51.5
3960,13
3961,0
3964,22.5
3968,35.5
3971,51
3972,15.5
3982,7
3986,12.5
3988,39
3989,2
3992,6
3997,0
3999,52.5
9000,-9
9012,23
9018,7
9028,18
9039,16
9044,0
9056,4
9082,12
9098,0
9099,4
9103,0
9110,21
9119,0
9140,7
9141,0
9153,0
9164,0
9187,0
9189,4
9198,18
9201,14
9203,25
9231,4
9250,21.5
9251,0
9257,22
9271,0
9281,-1
9284,16
9287,0
9293,0
9297,8
9301,9
9302,3
9303,0
9307,8
9312,12
9319,10
9359,0
9369,0
9380,37.5
9387,18
9394,0
9432,0
9433,7
9439,207.5
9440,36
9444,5.5
9455,4
9457,6
9459,38
9467,7
9469,0
9480,27.5
9485,12
9488,21
9493,9
9494,0
9505,14
9511,9
9518,30
9528,0
9529,-5
9534,9
9535,3
9539,12
9555,9
9576,47
9581,18
9585,112.5
9588,38
9613,13.5
9627,0
9632,4
9641,15
9652,41.5
9670,4
9692,23
9716,5
9721,4
9725,15
9726,35
9735,18
9739,14
9751,0
9757,0
9760,0
9768,10
9779,55
9781,13
9796,5
9801,0
9818,0
9835,3
9839,16
9842,6
9846,18
9867,0
9872,4
9884,0
9897,0
9900,5
9916,2.5
9926,49.5
9940,-2
9952,19.5
9956,1
9957,51
9963,-1
9967,15
9974,9
9978,8
9980,0
9984,4
9987,30
